title	url	form_number	description
Ordonnance de médicaments ou de produits et prestations d'exception (Formulaire 12708*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2120	12708*02	""
Demande de duplicata d'un permis bateau de plaisance à moteur (Formulaire 14679*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21200	14679*02	""
Demande de délivrance par équivalence d'un titre de conduite des bateaux de plaisance à moteur (Formulaire 14683*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R21202	14683*04	""
Annexe à la déclaration ou au permis de transfert d'armes à feu et de munitions (Formulaire 11291*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R35003	11291*02	""
Prescription médicale pour grand appareillage (Formulaire 12042*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32743	12042*02	""
Déclaration conjointe de choix d'un nom de famille (Formulaire 15286*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32739	15286*04	""
Demande de carte du combattant et/ou du titre de reconnaissance de la Nation (Formulaire 15409*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32761	15409*02	""
Enquête sur l'occupation des logements locatifs sociaux (Formulaire 14636*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2709	14636*04	""
Demande d'Aspa auprès de la MSA	https://www.service-public.gouv.fr/particuliers/vosdroits/R32889		""
Renonciation à succession par une personne majeure (Formulaire 15828*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2849	15828*05	""
Demande d'allocation veuvage auprès de la MSA (Formulaire 14954*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32890	14954*01	""
Cotisation due à la Caisse de garantie du logement locatif social (Formulaire 15268*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2871	15268*06	""
Déclaration de situation familiale et de revenus auprès de la MSA (Formulaire 14955*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32895	14955*01	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Demande de copie des pièces annexes fournies lors de l'établissement d'un acte de mariage (Formulaire 13487*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R2937	13487*03	""
Attestation d'élection de domicile en France pour la francisation des navires (Formulaire 14501*2)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33365	14501*2	""
Demande de carte d'invalidité (Formulaire 14342*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33366	14342*01	""
Troisième certificat de santé (Formulaire 12598*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33393	12598*06	""
Deuxième certificat de santé (Formulaire 12597*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33394	12597*06	""
Demande de conversion d'une rente d'incapacité permanente en capital ou en rente réversible sur la tête du conjoint, du partenaire du Pacs ou du concubin (régime agricole) (Formulaire 11818*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33395	11818*02	""
Demande d'aide du Fonds départemental d'insertion (FDI) (Formulaire 12605*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R31191	12605*03	""
Certificat médical - Demande d'information particulière en cas de coupure de courant électrique (Formulaire 10402*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33396	10402*02	""
Demande d'information particulière en cas de coupure de courant électrique (Formulaire 10401*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33397	10401*02	""
Demande en injonction de payer devant le juge des contentieux de la protection (Formulaire 16040*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R31386	16040*01	""
Demande de restitution d'un objet placé sous main de justice (Formulaire 13488*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33420	13488*04	""
Cotisation additionnelle due à la Caisse de garantie du logement locatif social (Formulaire 14049*12)	https://www.service-public.gouv.fr/particuliers/vosdroits/R31402	14049*12	""
Demande d'effacement du fichier national automatisé des empreintes génétiques - Parents de personnes disparues (Formulaire 12414*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33421	12414*03	""
Demande d'effacement du fichier national automatisé des empreintes génétiques (Fnaeg) - Président de la chambre de l'instruction (Formulaire 12413*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33422	12413*03	""
Demande d'effacement du fichier national automatisé des empreintes génétiques (Fnaeg) - Procureur de la République (Formulaire 12411*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33424	12411*03	""
Autorisation de transport de certains médicaments dans un pays de l'espace Schengen (Formulaire 10083*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33426	10083*03	""
Déclaration de plus-value d'échange de titres de sociétés à prépondérance immobilière (Formulaire 12357)	https://www.service-public.gouv.fr/particuliers/vosdroits/R31755	12357	""
Déclaration de plus-value - Cessions de biens meubles ou de parts de sociétés à prépondérance immobilière (Formulaire 12358)	https://www.service-public.gouv.fr/particuliers/vosdroits/R31759	12358	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Demande d'attestation d'accueil	https://www.service-public.gouv.fr/particuliers/vosdroits/R10751		""
Demande d'inscription sur les listes électorales	https://www.service-public.gouv.fr/particuliers/vosdroits/R16024		""
Demande de certificat d'immatriculation d'un véhicule	https://www.service-public.gouv.fr/particuliers/vosdroits/R13567		""
Requête au juge des tutelles - Nouvel examen d'une mesure de protection judiciaire d'un majeur (Formulaire 14919*05)	https://www.service-public.gouv.fr/particuliers/vosdroits/R31793	14919*05	""
Demander un permis de transfert d'armes à feu et de munitions vers un pays européen (Formulaire 11287*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33700	11287*02	""
Déclaration 2025 des revenus 2024 - Réductions d'impôt et crédits d'impôt (Formulaire 15637)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32008	15637	""
Faire une déclaration d'éducateur sportif (par courrier) (Formulaire 12699*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32050	12699*03	""
Demande d'Asi par le titulaire d'une pension d'invalidité versée par la Sécurité sociale (Formulaire 11175*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R33837	11175*07	""
Demande d'affiliation à la Caisse nationale militaire de sécurité sociale (CNMSS) en qualité d'orphelin de militaire (Formulaire 12622*04)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32225	12622*04	""
Déclaration de candidature - Élections municipales et communautaires (1 000 habitants ou plus) (Formulaire 14997*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R34318	14997*03	""
Demande de cure thermale - Article L115 du code des pensions militaires d'invalidité et des victimes de la guerre (Formulaire 14415*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32228	14415*06	""
Déclaration de candidature - Élections municipales (moins de 1 000 habitants) (Formulaire 14996*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R34319	14996*03	""
Déclaration de débarquement de thon rouge dans le cadre d'une pêche de loisir (Formulaire 14938*14)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32312	14938*14	""
Déclaration de candidature - Élections municipales et communautaires (1 000 habitants ou plus) - À remplir par le candidat tête de liste (Formulaire 14998*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R34320	14998*02	""
Fiva - Demande d'indemnisation - Aggravation de l'état de santé de la victime	https://www.service-public.gouv.fr/particuliers/vosdroits/R34455		""
Demande de classement d'un meublé de tourisme (Formulaire 11819*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R32445	11819*03	""
Déclaration de transfert d'armes à feu et de munitions par un armurier agréé (Formulaire 11289*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R34996	11289*02	""
Demande d'Asi par le titulaire d'une pension de retraite anticipée ou d'une pension de réversion versée par la Sécurité sociale (Formulaire 13679*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R43033	13679*02	""
Demande de mesure d'exposition aux champs électromagnétiques (Formulaire 15003*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R35088	15003*02	""
Déclaration concernant une carte Vitale (Caisse nationale militaire de sécurité nationale) (Formulaire 14094*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R351	14094*06	""
Attestation d'intervention d'un avocat pour assister une personne placée en dépôt de nuit (Formulaire 15290*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R40628	15290*02	""
Procuration pour le paiement de la bourse de collège (Formulaire 15985*07)	https://www.service-public.gouv.fr/particuliers/vosdroits/R40723	15985*07	""
Formulaires administratifs (cerfas)	https://www.service-public.fr/particuliers/recherche?rubricFilter=serviceEnLigne&rubricTypeFilter=formulaire		""
Déclaration de la liste des personnes chargées de l'administration d'une association (formulaire) (Formulaire 13971*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R20991	13971*03	""
Modification d'un fonds de dotation (formulaire)	https://www.service-public.gouv.fr/particuliers/vosdroits/R24336		""
Formulaire de candidature à un centre Épide	https://www.service-public.gouv.fr/particuliers/vosdroits/R2104		""
Déclaration de la liste des associations membres d'une union ou d'une fédération d'associations (formulaire) (Formulaire 13969*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R20989	13969*01	""
Déclaration de l'état des immeubles dont l'association est propriétaire (formulaire) (Formulaire 13970*01)	https://www.service-public.gouv.fr/particuliers/vosdroits/R20990	13970*01	""
Déclaration d'un local à usage commercial ou professionnel (formulaire n° 6660-REV) (Formulaire 14248*06)	https://www.service-public.gouv.fr/particuliers/vosdroits/R36862	14248*06	""
Permis de conduire des bateaux de plaisance à moteur : demande d'inscription à une extension (Formulaire 14680*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R18914	14680*02	""
Cure thermale - Questionnaire de prise en charge (accompagné d'une déclaration de ressources). (Formulaire 11139*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R1482	11139*03	""
Demande de visa pour l'Algérie	https://www.service-public.gouv.fr/particuliers/vosdroits/R43490		""
Demande unique de retraite personnelle	https://www.service-public.gouv.fr/particuliers/vosdroits/R1388		""
Fiva - Demande d'indemnisation - Ayant droit	https://www.service-public.gouv.fr/particuliers/vosdroits/R1729		""
Demande d’indemnisation par une victime de terrorisme	https://www.service-public.gouv.fr/particuliers/vosdroits/R20108		""
Demande d’allocation supplémentaire d’invalidité à la CNRACL	https://www.service-public.gouv.fr/particuliers/vosdroits/R66090		""
Déclaration de surendettement (Formulaire 13594*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R17094	13594*02	""
Déclaration de maladie professionnelle (Formulaire 12827*02)	https://www.service-public.gouv.fr/particuliers/vosdroits/R482	12827*02	""
MaPrimeRénov' : attestation CEE - Rénovation d'ampleur (Anah)	https://www.service-public.gouv.fr/particuliers/vosdroits/R68093		""
MaPrimeRénov' : attestation de consentement à la demande de prime (Anah)	https://www.service-public.gouv.fr/particuliers/vosdroits/R68112		""
MaPrimeRénov' : attestation de travaux - Rénovation d'ampleur - facture (Anah)	https://www.service-public.gouv.fr/particuliers/vosdroits/R68092		""
MaPrimeRénov' : attestation de consentement à la demande de solde de la prime (Anah)	https://www.service-public.gouv.fr/particuliers/vosdroits/R68111		""
MaPrimeRénov' : attestation de travaux - demande de prime pré-travaux (Anah)	https://www.service-public.gouv.fr/particuliers/vosdroits/R68095		""
Attestation de non-prise en charge par l'assureur (Formulaire 15173*03)	https://www.service-public.gouv.fr/particuliers/vosdroits/R39717	15173*03	""
MaPrimeRénov' : attestation de travaux - demande de paiement de prime post-travaux (Anah)	https://www.service-public.gouv.fr/particuliers/vosdroits/R68094		""
